(0.865979381443299, 0.3333333333333333, 0.6666666666666666, 0.13402061855670103)
(0.7872340425531915, 1.0, 0.0, 0.2127659574468085)
(0.99, 0, 0, 0.01)
(0.8617021276595744, 1.0, 0.0, 0.13829787234042554)
(1.0, 0, 0, 0.0)
(0.93, 0, 0, 0.07)
(0.57, 0, 0, 0.43)
(0.45454545454545453, 1.0, 0.0, 0.5454545454545454)
(0.97, 0, 0, 0.03)
(0.87, 0, 0, 0.13)
(0.97, 0, 0, 0.03)
(0.7319587628865979, 1.0, 0.0, 0.26804123711340205)
(0.88, 0, 0, 0.12)
(0.8571428571428571, 1.0, 0.0, 0.14285714285714285)
(0.47, 0, 0, 0.53)
(0.9438202247191011, 0.6363636363636364, 0.36363636363636365, 0.056179775280898875)
(0.76, 0, 0, 0.24)
(0.9620253164556962, 0.8571428571428571, 0.14285714285714285, 0.0379746835443038)
(0.2777777777777778, 0.4, 0.6, 0.7222222222222222)
(1.0, 0.6666666666666666, 0.3333333333333333, 0.0)
(0, 0, 0, 0)
(0.9052631578947369, 0.4, 0.6, 0.09473684210526316)
(0.7659574468085106, 0.0, 1.0, 0.23404255319148937)
(0.92, 0, 0, 0.08)
(0.84, 0, 0, 0.16)
(0.9896907216494846, 1.0, 0.0, 0.010309278350515464)
(0.8901098901098901, 0.5555555555555556, 0.4444444444444444, 0.10989010989010989)
(0.97, 0, 0, 0.03)
(0.79, 0, 0, 0.21)
(0.99, 0, 0, 0.01)
(0.896551724137931, 0.8461538461538461, 0.15384615384615385, 0.10344827586206896)
(0.9361702127659575, 1.0, 0.0, 0.06382978723404255)
(0.7976190476190477, 0.4375, 0.5625, 0.20238095238095238)
(0.6781609195402298, 1.0, 0.0, 0.3218390804597701)
(0.6, 0, 0, 0.4)
(0.7032967032967034, 0.8888888888888888, 0.1111111111111111, 0.2967032967032967)
(0.8571428571428571, 0.0, 1.0, 0.14285714285714285)
(0.7375, 0.95, 0.05, 0.2625)
(0.9791666666666666, 1.0, 0.0, 0.020833333333333332)
(0.7676767676767676, 1.0, 0.0, 0.23232323232323232)
(0.3404255319148936, 0.16666666666666666, 0.8333333333333334, 0.6595744680851063)
(0.66, 0, 0, 0.34)
(0.9342105263157895, 0.7916666666666666, 0.20833333333333334, 0.06578947368421052)
(0.9081632653061225, 0.5, 0.5, 0.09183673469387756)
(0.9, 0, 0, 0.1)
(1.0, 1.0, 0.0, 0.0)
(0.96, 0, 0, 0.04)
(0.98, 0, 0, 0.02)
(0.9545454545454546, 0.4166666666666667, 0.5833333333333334, 0.045454545454545456)
(0.98, 0, 0, 0.02)
